name,brand,url,cluster,aura_confidence,aura_sensuality,aura_formality,aura_intensity,aura_uniqueness,aura_approachability,aura_maturity,aura_extroversion,performance,longevity,sillage,uniqueness_idf,dominant_accord_1,dominant_accord_2,dominant_accord_3
Fahrenheit Summer 2007 Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Summer-2007-4134.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6708888735202821,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6719999999999999,0.652,0.692,0.26695859568443286,woody,floral,powdery
Higher Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Higher-233.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5453240320799752,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5375000000000001,0.543,0.532,0.23049525429777384,aromatic,fresh spicy,fruity
Higher Black Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Higher-Black-11792.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5511560989176566,0.80251008160767,0.8193561693776197,0.8306854101446361,0.716,0.713,0.719,0.2106721302940079,aromatic,woody,fruity
Higher Energy Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Higher-Energy-234.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5377081637086006,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5355000000000001,0.531,0.54,0.21217586989496795,fresh spicy,aromatic,woody
La Collection Couturier Parfumeur Leather Oud Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Leather-Oud-10631.html,Dark-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9241194153381729,0.2930285616470644,0.8193561693776197,0.8306854101446361,0.837,0.863,0.811,0.3501805393493749,animalic,leather,musky
La Collection Couturier Parfumeur Patchouli Imperial Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Patchouli-Imperial-13292.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5788942406708777,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7335,0.733,0.7340000000000001,0.22753855544892973,woody,patchouli,warm spicy
La Collection Couturier Parfumeur Vetiver Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Vetiver-10632.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6471759801074536,0.80251008160767,0.8193561693776197,0.8306854101446361,0.636,0.649,0.623,0.25515044250083185,aromatic,woody,earthy
Sauvage Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5082134770820905,0.80251008160767,0.8193561693776197,0.8306854101446361,0.671,0.681,0.661,0.20968718527289573,fresh spicy,amber,citrus
Sauvage Eau de Parfum Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6855949490844877,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6970000000000001,0.713,0.681,0.27400470091841955,fresh spicy,citrus,amber
Sauvage Eau de Parfum Into The Wild Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-Into-The-Wild-114983.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7337428008599974,0.80251008160767,0.8193561693776197,0.8306854101446361,0.452,0.449,0.455,0.2894212710125656,fresh spicy,amber,citrus
Sauvage Eau de Toilette Into The Wild Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Toilette-Into-The-Wild-114982.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5316932805411936,0.80251008160767,0.8193561693776197,0.8306854101446361,0.526,0.515,0.537,0.23925265685336083,fresh spicy,aromatic,citrus
Sauvage Eau Forte Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-Forte-95863.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7147191849538751,0.80251008160767,0.8193561693776197,0.8306854101446361,0.43600000000000005,0.47500000000000003,0.397,0.259136642772955,lavender,aromatic,musky
Sauvage Elixir Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Elixir-68415.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6897121989725871,0.80251008160767,0.8193561693776197,0.8306854101446361,0.855,0.89,0.8200000000000001,0.2455692905824019,warm spicy,fresh spicy,woody
Sauvage Parfum Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Parfum-56324.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5705601042268175,0.80251008160767,0.8193561693776197,0.8306854101446361,0.666,0.7210000000000001,0.611,0.2119022385110536,citrus,woody,amber
Sauvage Parfum Into The Wild Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Parfum-Into-The-Wild-114984.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4965751414248981,0.80251008160767,0.8193561693776197,0.8306854101446361,0.44699999999999995,0.40499999999999997,0.489,0.2044843079267875,citrus,woody,fresh spicy
Sauvage Rare Blend Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Rare-Blend-118815.html,Dark-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7583803220871463,0.80251008160767,0.8193561693776197,0.8306854101446361,0.343,0.308,0.37800000000000006,0.29423895847559384,amber,vanilla,oud
Sauvage Very Cool Spray Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Sauvage-Very-Cool-Spray-43933.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.46120592683753436,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7350000000000001,0.743,0.7270000000000001,0.20649008886066295,fresh spicy,citrus,aromatic
Fahrenheit Cologne Dior for men,Dior,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Cologne-34582.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5461275907042319,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5885,0.5750000000000001,0.602,0.23467377897757252,citrus,woody,violet
Coriolan Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Coriolan-2288.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6957280329167846,0.80251008160767,0.8193561693776197,0.8306854101446361,0.617,0.611,0.623,0.2573646925918876,aromatic,citrus,earthy
Derby (Vintage) Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Derby-Vintage-5396.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7767824214281122,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7315,0.753,0.71,0.25609577085790525,woody,fresh spicy,aromatic
Mouchoir de Monsieur Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Mouchoir-de-Monsieur-3943.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.701396363757851,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5615000000000001,0.535,0.5880000000000001,0.2546627965064453,citrus,lavender,aromatic
Oud Sensuel Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Oud-Sensuel-38414.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8559087020118482,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6445000000000001,0.616,0.673,0.28013757887327595,oud,aromatic,warm spicy
Guerlain Homme Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-3638.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3621122349733607,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5345,0.527,0.542,0.18094530992528854,citrus,green,aromatic
Guerlain Homme Eau de Parfum (2016) Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-Eau-de-Parfum-2016-47793.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7597752620826038,0.80251008160767,0.8193561693776197,0.8306854101446361,0.561,0.5780000000000001,0.544,0.250637374344544,woody,aromatic,green
Guerlain Homme Intense Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-Intense-6679.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6705388670273232,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6155,0.661,0.5700000000000001,0.2375006333478327,aromatic,green,woody
Guerlain Homme Intense Pininfarina Collector Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-Intense-Pininfarina-Collector-11303.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7275218167659662,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6890000000000001,0.6799999999999999,0.6980000000000001,0.24895076143100864,aromatic,woody,fresh spicy
Guerlain Homme L'Eau Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-L-Eau-8115.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.523481587614207,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5785,0.587,0.57,0.2362635246241256,citrus,fresh spicy,aromatic
Guerlain Homme L'Eau Boisée Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-L-Eau-Boisee-14180.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4710777852210194,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5855,0.613,0.558,0.20170171388527064,green,woody,aromatic
Habit de Metal Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-de-Metal-2638.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6323271958074308,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7625,0.7120000000000001,0.813,0.23282077744293145,citrus,woody,leather
Habit Rouge Armoiries Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Armoiries-5574.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7154938915795945,0.80251008160767,0.8193561693776197,0.8306854101446361,0.8085000000000001,0.8340000000000001,0.7830000000000001,0.24717110277020002,citrus,woody,patchouli
Habit Rouge Beau Cavalier Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Beau-Cavalier-7017.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.667404679069079,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6779999999999999,0.648,0.708,0.22232701021246548,woody,warm spicy,amber
Habit Rouge Dress Code Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Dress-Code-31927.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6921334446186587,0.80251008160767,0.8193561693776197,0.8306854101446361,0.659,0.671,0.647,0.2615950102731799,sweet,vanilla,citrus
Habit Rouge Dress Code 2016 Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Dress-Code-2016-40599.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8563700929687362,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7455,0.7690000000000001,0.7220000000000001,0.2993364255020374,sweet,vanilla,leather
Habit Rouge Dress Code 2017 Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Dress-Code-2017-47203.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.642551867198131,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7110000000000001,0.707,0.7150000000000001,0.23835811816747346,sweet,vanilla,woody
Habit Rouge Dress Code 2018 Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Dress-Code-2018-51634.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8529798755102932,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7050000000000001,0.687,0.723,0.3052092585095557,sweet,vanilla,leather
Habit Rouge Eau de Cologne Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Cologne-36508.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5368922444595229,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5295,0.48300000000000004,0.576,0.22265717173839475,citrus,amber,woody
Habit Rouge Eau de Parfum Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Parfum-25313.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6431471550477206,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6565000000000001,0.686,0.627,0.24325154872501295,citrus,woody,warm spicy
Habit Rouge Eau de Toilette Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Toilette-16.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6526844571657745,0.80251008160767,0.8193561693776197,0.8306854101446361,0.653,0.667,0.639,0.25496727661320945,citrus,woody,warm spicy
Habit Rouge Edition Voyage Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Edition-Voyage-16653.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5182835436872951,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7050000000000001,0.65,0.76,0.2544871546579523,citrus,vanilla,leather
Habit Rouge Habit de Cuir Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Habit-de-Cuir-13601.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7568748587133209,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6745,0.669,0.6799999999999999,0.2503981622487995,citrus,warm spicy,woody
Habit Rouge L'Eau Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-L-Eau-13955.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7555153857302286,0.80251008160767,0.8193561693776197,0.8306854101446361,0.615,0.63,0.6,0.30457617056094966,citrus,vanilla,woody
Habit Rouge L'Extrait Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-L-Extrait-31928.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6120610742201493,0.80251008160767,0.8193561693776197,0.8306854101446361,0.718,0.786,0.65,0.21949232102758612,citrus,woody,amber
Habit Rouge L'Instinct Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-L-Instinct-73514.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8871431617671947,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5389999999999999,0.5589999999999999,0.519,0.30391339882844143,citrus,green,aromatic
Habit Rouge Légère Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Legere-42945.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.625522707470322,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7030000000000001,0.7300000000000001,0.676,0.23338382906572772,citrus,woody,patchouli
Habit Rouge Parfum Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Parfum-90802.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8278278941689975,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7445,0.781,0.7080000000000001,0.2934024886950729,vanilla,patchouli,woody
Habit Rouge Rider Edition Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Rider-Edition-25314.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7975720675565785,0.80251008160767,0.8193561693776197,0.8306854101446361,0.681,0.6769999999999999,0.685,0.2627909565505579,warm spicy,vanilla,citrus
Habit Rouge Rouge Privé Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Rouge-Prive-80690.html,Powdery-Iris,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8671810335122756,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6995,0.743,0.656,0.28650917720183555,citrus,leather,fresh spicy
Habit Rouge Spirit Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Spirit-103574.html,Powdery-Iris,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6983098256152938,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6875,0.7360000000000001,0.639,0.2747802526950997,woody,vanilla,powdery
Habit Rouge Sport Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Sport-5456.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8097991470494272,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6055,0.639,0.5720000000000001,0.2903632741133797,woody,citrus,white floral
Mon Habit Rouge Taillé sur Mesure Guerlain for men,Guerlain,https://www.fragrantica.com/perfume/Guerlain/Mon-Habit-Rouge-Taille-sur-Mesure-26095.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6097111857559441,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7015,0.7000000000000001,0.703,0.23784831515706129,citrus,woody,warm spicy
